,id,model,brand,2G_bands,3G_bands,4G_bands,2g 3g 4g sim,weight_g,SIM,display_resolution (inches),ppi,OS,CPU Cores,CPU Frequency (GHz),internal_memory,RAM,primary_camera,secondary_camera,WLAN,bluetooth,GPS,NFC,radio,USB,battery,accelerometer,proximity,fingerprint,compass,gyro,heart rate,barometer,altimeter,gravity,thermometer,color spectrum,light sensor,sound level meter,humidity,thickness,حدود هزینه تولید
413,414,Mate 9 Pro,Huawei,Yes,Yes,Yes,35,169.0,1,5.5,534,Android,8,2.1,64.0,4.0,20.0,8.0,Yes,Yes,Yes,Yes,No,Yes,4000,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.5,1079.127569094615
414,415,Mate 9,Huawei,Yes,Yes,Yes,35,190.0,1,5.9,373,Android,8,2.1,64.0,4.0,20.0,8.0,Yes,Yes,Yes,Yes,No,Yes,4000,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.9,997.735445936215
415,416,Honor V8,Huawei,Yes,Yes,Yes,40,170.0,2,5.7,386,Android,8,2.05,32.0,4.0,12.0,8.0,Yes,Yes,Yes,Yes,No,Yes,3500,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.8,911.6862006634992
416,417,Enjoy 6,Huawei,Yes,Yes,Yes,40,145.0,2,5.0,293,Android,8,1.4,16.0,3.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4100,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.9,839.7875787510433
417,418,Honor Pad 2,Huawei,Yes,Yes,Yes,35,340.0,1,8.0,283,Android,8,1.35,16.0,3.0,8.0,2.0,Yes,Yes,Yes,No,No,Yes,4800,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.1,733.6207442736165
418,419,Honor 6X,Huawei,Yes,Yes,Yes,40,162.0,2,5.5,403,Android,8,1.9,32.0,3.0,12.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3340,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.2,874.4064254819001
419,420,Honor Holly 3,Huawei,Yes,No,Yes,40,168.0,2,5.5,267,Android,8,1.2,16.0,2.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3100,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,739.0624420963305
420,421,nova plus,Huawei,Yes,Yes,Yes,35,160.0,1,5.5,401,Android,8,2.0,32.0,3.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3340,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.3,893.2985344993153
421,422,nova,Huawei,Yes,Yes,Yes,35,146.0,1,5.0,441,Android,8,2.0,32.0,3.0,12.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3020,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.1,913.1752579435655
422,423,MediaPad T2 10.0 Pro,Huawei,Yes,Yes,Yes,35,495.0,1,10.0,226,Android,8,1.35,16.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,6660,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,8.5,742.5900379681699
423,424,MediaPad T2 7.0 Pro,Huawei,Yes,Yes,Yes,40,250.0,2,7.0,315,Android,8,1.35,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,4360,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.2,775.180114640662
424,425,MediaPad T2 7.0,Huawei,Yes,Yes,Yes,35,278.0,1,7.0,170,Android,4,1.5,8.0,1.0,2.0,2.0,Yes,Yes,Yes,No,Yes,Yes,4100,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,8.5,580.0053901158336
425,426,G9 Plus,Huawei,Yes,Yes,Yes,40,160.0,2,5.5,401,Android,8,2.0,32.0,3.0,16.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3340,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.3,903.4961406636988
426,427,Honor Note 8,Huawei,Yes,Yes,Yes,40,219.0,2,6.6,443,Android,8,2.15,32.0,4.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4500,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.2,957.0523086165146
427,428,Honor 8,Huawei,Yes,Yes,Yes,35,153.0,1,5.2,423,Android,8,2.05,32.0,4.0,12.0,8.0,Yes,Yes,Yes,Yes,No,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,892.8795639511062
428,429,Honor 5A,Huawei,Yes,Yes,Yes,40,140.0,2,5.0,294,Android,4,1.0,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.0,674.8659683333333
429,430,MediaPad T1 7.0 Plus,Huawei,Yes,Yes,No,25,278.0,1,7.0,170,Android,4,1.2,16.0,2.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,4100,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,8.5,601.720365589875
430,431,Honor 5c,Huawei,Yes,Yes,Yes,40,156.0,2,5.2,424,Android,8,1.85,16.0,2.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.3,820.5515035143684
431,432,Y3II,Huawei,Yes,Yes,Yes,40,150.0,2,4.5,218,Android,4,1.0,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.9,560.7184923907408
432,433,Y5II,Huawei,Yes,Yes,Yes,40,135.0,2,5.0,294,Android,4,1.3,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.9,635.6274349683064
433,434,P9 lite,Huawei,Yes,Yes,Yes,40,147.0,2,5.2,424,Android,8,1.85,16.0,2.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.5,862.5898043480014
434,435,P9 Plus,Huawei,Yes,Yes,Yes,35,162.0,1,5.5,401,Android,8,2.15,64.0,4.0,12.0,8.0,Yes,Yes,Yes,Yes,No,Yes,3400,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.0,975.8677853449383
435,436,P9,Huawei,Yes,Yes,Yes,35,144.0,1,5.2,423,Android,8,2.15,32.0,3.0,12.0,8.0,Yes,Yes,Yes,Yes,No,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.0,896.3531276150675
436,437,Honor Holly 2 Plus,Huawei,Yes,Yes,Yes,40,160.0,2,5.0,296,Android,4,1.3,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.7,731.8494675062888
437,438,MediaPad M2 10.0,Huawei,Yes,Yes,Yes,35,500.0,1,10.1,224,Android,8,1.75,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,6660,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.4,792.8304382157936
438,439,Enjoy 5s,Huawei,Yes,Yes,Yes,40,135.0,2,5.0,294,Android,8,1.5,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,7.6,733.1248248703703
439,440,Mate 8,Huawei,Yes,Yes,Yes,35,185.0,1,6.0,368,Android,8,2.05,32.0,3.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,4000,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.9,921.5281758087206
440,441,G7 Plus,Huawei,Yes,Yes,Yes,40,167.0,2,5.5,401,Android,8,1.35,32.0,3.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.5,853.1566536234732
441,442,Honor 5X,Huawei,Yes,Yes,Yes,40,158.0,2,5.5,401,Android,8,1.35,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.2,795.1100805282618
442,443,Y6 Pro,Huawei,Yes,Yes,Yes,40,160.0,2,5.0,294,Android,4,1.3,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.7,731.1134903361855
443,444,Nexus 6P,Huawei,Yes,Yes,Yes,35,178.0,1,5.7,518,Android,8,1.55,32.0,3.0,12.3,8.0,Yes,Yes,Yes,Yes,No,Yes,3450,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,942.0487820256412
444,445,Mate S,Huawei,Yes,Yes,Yes,35,156.0,1,5.5,401,Android,8,2.2,32.0,3.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2700,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.2,875.3189832289743
445,446,Honor 7i,Huawei,Yes,Yes,Yes,40,160.0,2,5.2,424,Android,8,1.45,32.0,3.0,13.0,13.0,Yes,Yes,Yes,Yes,Yes,Yes,3100,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.8,919.1681514676629
446,447,Y6,Huawei,Yes,Yes,Yes,40,125.0,2,5.0,294,Android,4,1.1,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,643.0340541835295
447,448,Honor 7,Huawei,Yes,Yes,Yes,35,157.0,1,5.2,424,Android,8,1.85,16.0,3.0,20.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3100,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,8.5,832.6079987562011
448,449,MediaPad M2 8.0,Huawei,Yes,Yes,Yes,35,330.0,1,8.0,283,Android,8,1.75,16.0,2.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,4800,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.8,745.1119389525642
449,450,Y560,Huawei,Yes,Yes,Yes,35,141.5,1,4.5,218,Android,4,1.1,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.0,531.7403627342638
450,451,Y625,Huawei,Yes,Yes,No,30,160.0,2,5.0,196,Android,4,1.2,4.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.6,538.35058332
451,452,Honor 4C,Huawei,Yes,Yes,No,30,162.0,2,5.0,294,Android,8,1.2,8.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2550,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.8,696.320168305185
452,453,P8lite ALE-L04,Huawei,Yes,Yes,Yes,40,131.0,2,5.0,294,Android,8,1.25,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.7,739.5290739061613
453,454,P8lite,Huawei,Yes,Yes,Yes,40,131.0,2,5.0,294,Android,8,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.7,756.9580728146566
454,455,P8max,Huawei,Yes,Yes,Yes,40,228.0,2,6.8,326,Android,8,1.85,64.0,3.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4360,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,6.8,955.3976893307333
455,456,P8,Huawei,Yes,Yes,Yes,40,144.0,2,5.2,424,Android,8,1.75,16.0,3.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2680,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,6.4,898.731844312735
456,457,SnapTo,Huawei,Yes,Yes,Yes,35,150.0,1,5.0,294,Android,4,1.2,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.4,600.2319642628572
457,458,MediaPad X2,Huawei,Yes,No,Yes,40,239.0,2,7.0,323,Android,8,1.75,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,5000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.2,837.9675242853458
458,459,Y635,Huawei,Yes,Yes,Yes,35,178.0,1,5.0,196,Android,4,1.2,4.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.2,501.5462461695704
459,460,Y360,Huawei,Yes,Yes,No,30,118.0,2,4.0,245,Android,4,1.2,4.0,0.512,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1730,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,10.9,531.4191287230012
460,461,Ascend Y520,Huawei,Yes,Yes,No,25,150.0,1,4.5,218,Android,2,1.3,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1750,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,10.2,465.8760060195425
461,462,Ascend Y221,Huawei,Yes,Yes,No,25,130.0,1,3.5,165,Android,2,1.0,4.0,0.512,2.0,0.0,Yes,Yes,No,No,Yes,Yes,1350,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,12.3,406.8480416538059
462,463,Ascend GX1,Huawei,Yes,Yes,Yes,40,173.0,2,6.0,245,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,3500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.2,669.7465720853683
463,464,Honor 6 Plus,Huawei,Yes,Yes,Yes,40,165.0,2,5.5,401,Android,8,1.55,16.0,3.0,8.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3600,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,878.2823213800001
464,465,Ascend Mate7 Monarch,Huawei,Yes,Yes,Yes,40,185.0,2,6.0,367,Android,8,1.55,64.0,3.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,4100,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.9,968.0789189381082
465,466,Honor 4X,Huawei,Yes,Yes,Yes,40,165.0,2,5.5,267,Android,8,1.2,8.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.7,712.7511265550576
466,467,Honor Holly,Huawei,Yes,Yes,No,30,156.0,2,5.0,294,Android,4,1.3,16.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.4,618.1605972609055
467,468,MediaPad T1 10,Huawei,Yes,Yes,Yes,35,433.0,1,9.6,157,Android,4,1.2,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,4800,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,8.3,583.8902792597075
468,469,MediaPad T1 8.0,Huawei,Yes,Yes,No,25,360.0,1,8.0,188,Android,4,1.2,8.0,1.0,5.0,0.0,Yes,Yes,Yes,No,No,Yes,4800,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.9,590.8213915446133
469,470,Honor 4 Play,Huawei,Yes,Yes,Yes,40,160.0,2,5.0,294,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,637.8617853494118
470,471,Ascend G620s,Huawei,Yes,Yes,Yes,35,160.0,1,5.0,294,Android,4,1.2,8.0,1.0,8.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.5,595.4237044670588
471,472,Ascend Y550,Huawei,Yes,Yes,Yes,35,153.0,1,4.5,218,Android,4,1.2,4.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.5,540.8561876026798
472,473,Ascend G7,Huawei,Yes,Yes,Yes,35,165.0,1,5.5,267,Android,4,1.2,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.6,705.8051128033335
473,474,Ascend Mate7,Huawei,Yes,Yes,Yes,35,185.0,1,6.0,368,Android,8,1.55,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,4100,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.9,828.2179809261341
474,475,Honor 3C Play,Huawei,Yes,Yes,No,30,156.0,2,5.0,294,Android,4,1.3,16.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.4,618.1605972609055
475,476,Honor 6,Huawei,Yes,Yes,Yes,35,130.0,1,5.0,445,Android,8,1.5,16.0,3.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,3100,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,863.9472891923078
476,477,Honor 3X Pro,Huawei,Yes,Yes,No,30,162.0,2,5.5,401,Android,8,1.7,32.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,8.9,819.0350988176904
477,478,Honor 3C 4G,Huawei,Yes,Yes,Yes,35,140.0,1,5.0,294,Android,4,1.6,8.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.2,619.4627181668324
478,479,Ascend G535,Huawei,Yes,Yes,Yes,35,145.0,1,4.5,245,Android,4,1.2,8.0,1.0,5.0,1.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.9,568.1980872496741
479,480,Ascend G630,Huawei,Yes,Yes,No,25,160.0,1,5.0,294,Android,4,1.2,4.0,1.0,8.0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.8,586.5158897738462
480,481,Ascend Y330,Huawei,Yes,Yes,No,25,126.0,1,4.0,245,Android,2,1.3,4.0,0.512,3.15,0.0,Yes,Yes,Yes,No,Yes,Yes,1500,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,11.3,461.1731600665663
481,482,Ascend P7,Huawei,Yes,Yes,Yes,35,124.0,1,5.0,441,Android,4,1.8,16.0,2.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,6.5,818.5546777266501
482,483,Ascend P7 mini,Huawei,Yes,Yes,Yes,35,115.0,1,4.5,245,Android,4,1.2,8.0,1.0,8.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.8,636.1217422802564
483,484,Ascend G730,Huawei,Yes,Yes,No,30,180.0,2,5.5,200,Android,4,1.3,4.0,1.0,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,2300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.6,537.1196601744446
484,485,Ascend Y600,Huawei,Yes,Yes,No,25,180.0,1,5.0,196,Android,2,1.3,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.8,464.9759216911112
485,486,MediaPad 10 Link+,Huawei,Yes,Yes,Yes,35,620.0,1,10.1,149,Android,4,1.6,8.0,1.0,3.15,0.0,Yes,Yes,Yes,No,No,Yes,6600,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,9.9,610.7278519034352
486,487,Ascend G6 4G,Huawei,Yes,Yes,Yes,35,115.0,1,4.5,245,Android,4,1.2,8.0,1.0,8.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.9,634.2338909332913
487,488,Ascend G6,Huawei,Yes,Yes,No,25,115.0,1,4.5,245,Android,4,1.2,4.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.5,605.9745969811111
488,489,MediaPad M1,Huawei,Yes,Yes,Yes,35,329.0,1,8.0,189,Android,4,1.6,8.0,1.0,5.0,1.0,Yes,Yes,Yes,No,Yes,Yes,4800,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.9,638.1588159595807
489,490,MediaPad X1,Huawei,Yes,No,Yes,35,239.0,1,7.0,323,Android,4,1.6,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,5000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.2,775.2478159809207
490,491,Ascend Y530,Huawei,Yes,Yes,No,25,145.0,1,4.5,218,Android,2,1.2,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1750,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.3,481.9464797348746
491,492,MediaPad 7 Youth2,Huawei,Yes,Yes,No,25,350.0,1,7.0,170,Android,4,1.2,4.0,1.0,3.15,0.0,Yes,Yes,Yes,No,No,Yes,4100,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,9.9,518.0911231645239
492,493,Ascend P6 S,Huawei,Yes,Yes,No,30,120.0,2,4.7,312,Android,4,1.6,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,6.5,737.6010709427659
493,494,Ascend Mate2 4G,Huawei,Yes,Yes,Yes,35,202.0,1,6.1,241,Android,4,1.6,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4050,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,9.5,696.7342939385765
494,495,IRist Smartwatch,Intex,Yes,Yes,No,25,83.0,1,1.56,218,Android,2,1.2,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,No,Yes,600,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,14.0,441.027651651758
495,496,Jolla C,Jolla,Yes,Yes,Yes,40,150.0,2,5.0,294,Sailfish,4,1.3,16.0,2.0,8.0,2.0,Yes,Yes,Yes,No,No,Yes,2500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.6,596.2554856133333
496,497,Titanium Mach Two S360,Karbonn,Yes,Yes,No,30,112.0,2,5.0,294,Android,8,1.4,8.0,1.0,8.0,8.0,Yes,Yes,Yes,No,Yes,Yes,1900,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,6.3,717.8654798542855
497,498,Sparkle V,Karbonn,Yes,Yes,No,30,138.0,2,4.5,218,Android,4,1.3,4.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1700,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.2,543.8439767981159
498,499,Smart A12 Star,Karbonn,Yes,Yes,No,30,130.0,2,4.0,233,Android,2,1.2,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1400,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.1,498.2250899301296
499,500,Titanium X,Karbonn,Yes,Yes,No,25,143.0,1,5.0,441,Android,4,1.5,16.0,1.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.9,682.5231491205129
500,501,DuraForce,Kyocera,Yes,Yes,Yes,35,200.0,1,4.5,326,Android,4,1.4,16.0,2.0,8.0,2.0,Yes,Yes,Yes,Yes,No,Yes,3100,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,14.0,657.3088720471428
501,502,Brigadier,Kyocera,Yes,Yes,Yes,35,187.1,1,4.5,326,Android,4,1.4,16.0,2.0,8.0,2.0,Yes,Yes,Yes,Yes,No,Yes,3100,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,13.2,665.9552958219258
502,503,Z25,Lava,Yes,Yes,Yes,40,163.0,2,5.5,267,Android,8,1.5,32.0,4.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3020,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,8.5,798.917933142602
503,504,Z10,Lava,Yes,Yes,Yes,40,148.0,2,5.0,294,Android,4,1.3,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2620,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.4,682.80227203444
504,505,V5,Lava,Yes,Yes,Yes,40,153.2,2,5.5,267,Android,4,1.3,16.0,3.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.3,719.4543722233847
505,506,X3,Lava,Yes,Yes,No,30,142.0,2,5.0,294,Android,4,1.3,8.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.5,653.0610851111516
506,507,X10,Lava,Yes,Yes,Yes,40,133.0,2,5.0,294,Android,4,1.3,16.0,3.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2900,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.9,736.8158062134444
507,508,Pixel V2,Lava,Yes,Yes,Yes,40,128.0,2,5.0,294,Android,4,1.0,16.0,2.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.6,714.1739395999997
508,509,Pixel V1,Lava,Yes,Yes,No,30,135.0,2,5.5,267,Android,4,1.3,32.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2560,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.5,696.0550898744447
509,510,Iris X1 Grand,Lava,Yes,Yes,No,30,152.0,2,5.0,196,Android,4,1.3,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2200,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.2,565.215663453913
510,511,Iris X8,Lava,Yes,Yes,No,30,160.0,2,5.0,294,Android,8,1.4,8.0,1.0,8.0,3.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.6,658.0315063376744
511,512,Iris Fuel 60,Lava,Yes,Yes,No,30,174.0,2,5.0,294,Android,4,1.3,8.0,1.0,10.0,2.0,Yes,Yes,Yes,No,Yes,Yes,4000,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,10.2,680.2871395377417
